Subject,Trial,Gaussian_Centroid,Standard_Deviation,Reaction_Time,Secondary_Task_Acc,Net_Cognitive_Load,Speed,Number_of_Fish,Turbidity,CameraDistance,Fish_Type
6,15,1,0.1,-0.779733431341415,-0.401593372583645,-1.03762466314237,3,12,3,2,1
6,16,1,0.1,0.317848903695326,-0.401593372583645,0.527322030537525,7,8,3,2,2
6,17,1,0.1,-1.05677591783783,0.912712210417374,-1.6014629437328,3,12,7,1,1
6,18,1,0.1,-0.250352883896041,-0.401593372583645,-1.60676213950892,3,12,3,2,2
6,19,1,0.1,-0.966781224772113,2.22701779341839,0.595185401228448,3,10,3,1,1
6,20,1,0.1,-0.91031396637794,2.22701779341839,0.378369491382678,7,10,7,1,1
6,21,1,0.1,-0.403873242655199,-0.839695233583985,1.36497876974217,7,10,3,1,0
6,22,1,0.1,-0.959722817472841,-0.401593372583645,-0.666835509498953,7,12,3,1,2
6,23,1,0.1,-0.423283862728196,-0.401593372583645,3.58410227631443,7,8,7,2,1
6,24,1,0.1,-0.289174124042035,-0.401593372583645,4.40909539066736,7,12,3,2,0
7,1,1,0.1,1.46706724705617,-0.290957186981324,1.91783781680516,7,8,7,2,2
7,2,1,0.1,3.76560498367291,-0.290957186981324,3.64385260369749,3,8,7,1,2
7,3,1,0.1,0.939971510647681,-0.290957186981324,1.91601627727411,7,12,3,2,2
7,4,1,0.1,0.085942975707351,-0.290957186981324,0.629034315801879,3,12,7,2,2
7,6,1,0.1,-0.254334018682937,-0.290957186981324,-0.136513302422027,7,8,3,1,0
7,7,1,0.1,-0.457833005524187,-0.290957186981324,3.20308054609787,3,8,3,2,0
7,8,1,0.1,-0.368871699801236,-0.290957186981324,2.2401948437339,3,8,3,2,1
7,9,1,0.1,0.065926681919687,-0.290957186981324,-1.65323811793546,3,8,7,1,1
7,10,1,0.1,-0.331063144868982,2.76409327632257,0.689397675414521,7,10,3,1,2
7,12,1,0.1,-0.00524236265867385,1.23656804467062,2.83595877373437,7,12,3,1,1
7,13,1,0.1,-0.510097772636421,-0.290957186981324,1.45555322354634,7,8,3,2,1
7,14,1,0.1,-0.472289217704167,-0.290957186981324,2.51209205076073,3,12,7,2,0
7,15,1,0.1,-0.541234229639454,-0.290957186981324,-1.76205879073516,7,8,7,2,0
7,16,1,0.1,-0.531226082745622,-0.290957186981324,0.168046875162947,3,12,3,2,2
7,17,1,0.1,-0.294366606258265,-0.800132264198639,1.3414841708986,3,10,3,1,2
7,19,1,0.1,-0.425584532199618,-0.800132264198639,4.75040914607268,7,10,7,2,1
7,20,1,0.1,-0.446712842308818,-0.800132264198639,1.06784270186171,3,10,7,1,0
7,21,1,0.1,-0.430032597485765,2.76409327632257,-1.21706247117714,7,10,7,1,1
7,22,1,0.1,-0.401120173125806,-0.290957186981324,-0.926439427295443,7,8,7,1,2
7,23,1,0.1,-0.516769870565642,-0.290957186981324,3.99826833915439,7,12,7,1,0
7,24,1,0.1,-0.337735242798203,-0.290957186981324,1.6072680784478,7,8,3,2,0
8,1,1,0.1,1.74430280251217,-0.81401415689105,0.836693616584896,3,10,7,1,1
8,2,1,0.1,1.95922110775353,-0.222003860970287,-0.552497790492115,3,8,3,2,0
8,3,1,0.1,1.11011763950489,-0.81401415689105,11.4233668051934,7,10,3,2,2
8,4,1,0.1,1.51881474455403,-0.81401415689105,-0.174586644106177,7,10,3,2,0
8,5,1,0.1,0.070758622354054,-0.222003860970287,-0.856543871403247,3,8,3,1,1
8,6,1,0.1,-0.0490319084362115,1.554027026792,-2.71665609011608,7,12,7,2,0
8,7,1,0.1,1.08193163226012,-0.222003860970287,-0.034467800396024,7,8,7,1,1
8,8,1,0.1,1.17353615580562,-0.222003860970287,-1.83971933277905,3,8,3,2,2
8,9,1,0.1,-1.06020491834228,-0.222003860970287,-4.2568279945252,3,8,7,1,2
8,10,1,0.1,-0.817100605856149,-0.222003860970287,-1.78864384206466,7,8,3,1,0
8,11,1,0.1,-0.891088874873666,-0.222003860970287,-1.32109384115507,3,8,7,1,0
8,12,1,0.1,0.204642156766704,-0.222003860970287,4.00474843331042,7,8,7,1,0
8,13,1,0.1,-0.426019755334988,-0.222003860970287,-2.47173376682921,7,8,3,1,1
8,14,1,0.1,-0.820623856761745,-0.222003860970287,-0.279850866918464,3,12,7,2,2
8,15,1,0.1,-0.915751631212838,-0.81401415689105,0.941793854457453,3,10,7,2,1
8,16,1,0.1,0.704943785361342,-0.222003860970287,3.96891026769655,7,12,7,2,2
8,17,1,0.1,0.641525269060613,3.3300579145543,5.21142152556196,7,10,7,2,1
8,18,1,0.1,-0.993263151135951,1.554027026792,0.116744169258616,3,12,3,1,2
8,19,1,0.1,-0.140636431981709,-0.222003860970287,-0.00289712426843233,7,12,3,2,1
8,20,1,0.1,-1.05315841653108,-0.222003860970287,0.506269948054036,3,12,3,1,0
8,21,1,0.1,-0.898135376684858,1.554027026792,-0.0746566989425042,7,8,7,1,2
8,22,1,0.1,-0.947460889363202,-0.81401415689105,-0.0613982729690349,3,10,3,2,1
8,23,1,0.1,-0.95803064207999,-0.81401415689105,-3.63374583419414,7,10,3,1,2
8,24,1,0.1,-0.239287457338398,-0.222003860970287,-0.863626069427441,3,12,7,2,0
